;victoire;not_lose;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDA;FDD;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;top_GK;top_MF;top_DM;top_DF;top_FW;year;cluster;result;Domicile;reste;3-5-2;4-3-3;4-4-2;4-5-1;Cluster1;Cluster2;Cluster3;key;opp_cluster
2305;1;1;0;41.0;26.7;4-3-3;6.0;23.8;67.0;12.0;11.0;5.550000000000012;6;1;4-3-3;Salernitana;reste;10.0;0;4;0;15.0;0.0;14.0;Lecce;274.03;409.0;1.157715691951361;-0.5799242424242426;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;0;V;0;1;0;1;0;0;0;0;0;SalernitanaLecce2023;
2306;0;0;1;53.0;26.7;4-3-3;1.0;21.8;83.0;10.0;9.0;-321.02;11;2;3-5-2;Salernitana;reste;10.0;0;1;0;16.0;1.0;12.0;Juventus;493.85;595.0;1.3202325805828992;-1.690909090909091;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;0;D;1;1;0;1;0;0;0;0;0;SalernitanaJuventus2023;1.0
2307;0;0;1;53.0;26.7;4-3-3;1.0;21.8;83.0;10.0;9.0;-321.02;11;2;3-5-2;Salernitana;reste;10.0;0;1;0;16.0;1.0;12.0;Juventus;493.85;595.0;1.3202325805828992;-1.690909090909091;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;0;D;1;1;0;1;0;0;0;0;0;SalernitanaJuventus2023;2.0
2308;0;0;0;63.0;26.7;3-5-2;3.0;22.3;75.3;6.0;21.0;14.830000000000013;6;2;3-4-3;Salernitana;reste;8.0;0;3;0;14.0;0.0;14.0;Hellas-Verona;417.915;555.0;1.2097548735765298;-1.7295454545454545;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;D;0;1;1;0;0;0;0;0;1;SalernitanaHellas-Verona2023;3.0
2310;0;0;1;35.0;26.7;3-4-3;2.0;16.5;79.4;8.0;10.0;-175.21999999999997;6;2;4-3-3;Salernitana;reste;9.0;0;4;1;19.0;1.0;7.0;Lazio;339.038;427.0;1.150826577880718;-2.1268939393939394;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;D;1;1;0;0;0;0;0;0;1;SalernitanaLazio2023;2.0
2312;1;1;1;38.0;26.7;3-4-3;5.0;14.9;79.8;9.0;12.0;-15.019999999999996;7;2;3-4-3;Salernitana;reste;12.0;0;2;0;15.0;2.0;16.0;Monza;304.038;381.0;2.0247037251495854;-2.9193181818181815;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;V;1;1;0;0;0;0;0;0;1;SalernitanaMonza2023;
2313;0;1;0;44.0;26.7;3-4-3;4.0;16.1;71.0;12.0;13.0;28.230000000000004;7;3;3-4-3;Salernitana;reste;10.0;0;4;0;9.0;0.0;18.0;Sampdoria;276.19;389.0;1.865223895000965;-0.3382575757575759;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;N;0;1;0;0;0;0;0;0;1;SalernitanaSampdoria2023;0.0
2314;0;1;0;44.0;26.7;3-4-3;4.0;16.1;71.0;12.0;13.0;28.230000000000004;7;3;3-4-3;Salernitana;reste;10.0;0;4;0;9.0;0.0;18.0;Sampdoria;276.19;389.0;1.865223895000965;-0.3382575757575759;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;N;0;1;0;0;0;0;0;0;1;SalernitanaSampdoria2023;3.0
2315;0;1;0;36.0;26.7;3-4-3;3.0;18.7;71.3;12.0;13.0;-447.57;8;3;3-4-3;Salernitana;reste;6.0;0;3;0;24.0;1.0;15.0;Milan;255.967;359.0;1.2863761822042077;-2.2757575757575763;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;N;0;1;0;0;0;0;0;0;1;SalernitanaMilan2023;1.0
2317;0;1;1;42.0;26.7;3-4-3;4.0;17.1;78.7;9.0;8.0;-36.01999999999997;5;3;4-5-1;Salernitana;reste;14.0;0;0;0;10.0;0.0;16.0;Bologna;343.91900000000015;437.0;2.0242684809882263;-0.340151515151515;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;1;0;0;0;0;2023;3;N;1;1;0;0;0;0;0;0;1;SalernitanaBologna2023;3.0
2319;0;0;1;55.0;26.4;4-5-1;1.0;20.7;76.3;11.0;13.0;-258.05;8;8;3-5-2;Sampdoria;reste;11.0;0;4;0;9.0;0.0;21.0;Atalanta;344.876;452.0;1.9575714147847905;-0.4291666666666667;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;1;0;0;0;1;0;0;0;SampdoriaAtalanta2023;2.0
2321;0;1;1;48.0;26.4;4-5-1;1.0;20.2;81.2;7.0;8.0;-349.25;9;8;4-3-3;Sampdoria;reste;10.0;0;3;0;10.0;0.0;14.0;Juventus;319.1160000000001;393.0;1.5132763945184329;-0.5219696969696969;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;N;1;1;0;0;0;1;0;0;0;SampdoriaJuventus2023;1.0
2322;0;0;0;55.0;26.4;4-5-1;6.0;12.8;82.6;6.0;14.0;-28.230000000000004;6;8;3-5-2;Sampdoria;reste;17.0;0;2;0;9.0;1.0;19.0;Salernitana;408.87;495.0;2.6781494885157304;-1.9503787878787882;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;0;1;0;0;0;1;0;0;0;SampdoriaSalernitana2023;3.0
2324;0;1;1;44.0;26.4;4-5-1;3.0;18.9;83.1;8.0;11.0;-203.45;3;8;4-3-3;Sampdoria;reste;10.0;0;0;0;13.0;0.0;10.0;Lazio;398.88;480.0;1.3358820690986295;-0.8185606060606061;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;N;1;1;0;0;0;1;0;0;0;SampdoriaLazio2023;2.0
2326;0;0;0;51.0;26.4;4-4-2;3.0;16.8;65.5;12.0;11.0;-13.399999999999993;4;9;3-5-2;Sampdoria;automne;11.0;0;2;0;17.0;0.0;16.0;Hellas-Verona;248.9;380.0;1.6920551051920476;-0.7049242424242426;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;3;D;0;0;0;0;1;0;0;0;1;SampdoriaHellas-Verona2023;3.0
2327;0;0;1;57.0;26.4;4-5-1;4.0;14.3;84.4;3.0;12.0;-475.8;6;9;4-5-1;Sampdoria;automne;10.0;0;5;0;14.0;1.0;10.0;Milan;427.064;506.0;1.5860345493148038;-2.4022727272727282;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;0;0;0;0;1;0;0;0;SampdoriaMilan2023;1.0
2328;0;0;0;48.0;26.4;4-5-1;8.0;22.0;69.5;14.0;14.0;-14.849999999999996;7;9;3-5-2;Sampdoria;automne;11.0;0;5;0;6.0;0.0;17.0;Spezia;268.965;387.0;1.5422384674773209;-0.035606060606060634;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;0;0;0;0;0;1;0;0;0;SampdoriaSpezia2023;0.0
2329;0;0;1;50.0;26.4;4-5-1;1.0;26.3;71.4;6.0;16.0;-43.25;15;10;3-4-3;Sampdoria;automne;3.0;0;2;0;13.0;0.0;24.0;Monza;302.022;423.0;1.3128271569195138;-1.3337121212121212;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;0;0;0;0;1;0;0;0;SampdoriaMonza2023;
2330;0;1;0;49.0;26.4;4-5-1;3.0;20.0;68.5;4.0;21.0;-64.24999999999999;6;10;4-5-1;Sampdoria;automne;9.0;0;3;0;10.0;1.0;17.0;Bologna;280.165;409.0;1.5070280833815868;-2.661363636363636;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;N;0;0;0;0;0;1;0;0;0;SampdoriaBologna2023;3.0
2332;0;0;1;59.0;26.4;4-4-2;1.0;23.6;75.8;11.0;20.0;-245.7;9;10;3-5-2;Sampdoria;automne;8.0;0;4;0;6.0;1.0;20.0;Roma;372.17800000000005;491.0;1.5495734414205748;-1.708333333333333;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;3;D;1;0;0;0;1;0;0;0;1;SampdoriaRoma2023;
2333;1;1;0;48.0;26.4;4-5-1;4.0;19.2;72.2;13.0;15.0;6.549999999999998;4;10;3-5-2;Sampdoria;automne;8.0;0;4;0;20.0;2.0;16.0;Cremonese;293.8540000000001;407.0;1.463474232773596;-3.0681818181818183;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;V;0;0;0;0;0;1;0;0;0;SampdoriaCremonese2023;
2334;0;0;0;49.0;26.4;4-5-1;2.0;19.2;77.4;13.0;13.0;-463.00000000000006;5;10;3-5-2;Sampdoria;automne;9.0;0;6;0;17.0;1.0;4.0;Internazionale;363.00600000000014;469.0;0.7890045358038988;-1.7473484848484848;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;0;0;0;0;0;1;0;0;0;SampdoriaInternazionale2023;1.0
2336;0;0;0;49.0;26.4;3-5-2;1.0;20.5;73.1;12.0;21.0;-98.08;3;11;3-4-3;Sampdoria;automne;11.0;0;3;0;8.0;1.0;14.0;Torino;336.991;461.0;1.4623079521327929;-1.809090909090909;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;0;0;1;0;0;0;0;0;0;SampdoriaTorino2023;3.0
2337;0;0;1;57.0;26.4;3-5-2;2.0;18.8;63.4;8.0;14.0;-22.68;3;11;4-3-3;Sampdoria;automne;11.0;0;2;0;11.0;1.0;19.0;Lecce;287.202;453.0;1.7646897317120247;-1.8935606060606065;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;0;1;0;0;0;0;0;0;SampdoriaLecce2023;
2338;1;1;0;33.0;26.4;3-5-2;4.0;13.5;69.8;14.0;19.0;-99.95;53;1;4-3-3;Sampdoria;reste;9.0;0;3;0;15.0;1.0;16.0;Sassuolo;198.93;285.0;1.7873291835552982;-1.931439393939394;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;V;0;1;1;0;0;0;0;0;0;SampdoriaSassuolo2023;3.0
2339;0;0;1;34.0;26.4;3-5-2;2.0;20.5;73.3;7.0;15.0;-557.55;4;1;4-3-3;Sampdoria;reste;9.0;0;3;1;22.0;1.0;12.0;Napoli;236.026;322.0;1.2063988612237022;-2.738636363636364;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;1;1;0;0;0;0;0;0;SampdoriaNapoli2023;1.0
2340;0;0;1;54.0;26.4;3-5-2;1.0;15.3;78.2;4.0;15.0;-71.60000000000002;6;1;3-5-2;Sampdoria;reste;9.0;0;3;0;14.0;1.0;17.0;Udinese;347.99;445.0;1.8640942868172168;-2.511363636363636;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;1;1;0;0;0;0;0;0;SampdoriaUdinese2023;3.0
2341;0;0;0;39.0;26.4;3-4-3;5.0;18.8;71.6;4.0;11.0;-258.05;6;1;3-4-3;Sampdoria;reste;15.0;0;2;0;21.0;1.0;17.0;Atalanta;297.856;416.0;1.9807503377726303;-2.6821969696969696;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;3;D;0;1;0;0;0;0;0;0;1;SampdoriaAtalanta2023;2.0
2343;0;1;0;28.0;26.4;3-4-3;6.0;15.5;67.4;8.0;12.0;-43.25;9;2;3-4-3;Sampdoria;reste;11.0;0;4;0;16.0;1.0;12.0;Monza;190.06800000000004;282.0;1.514660779772245;-2.0727272727272723;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;3;N;0;1;0;0;0;0;0;0;1;SampdoriaMonza2023;
2344;0;1;1;35.0;26.4;3-5-2;2.0;15.9;71.4;6.0;13.0;-463.00000000000006;7;2;3-5-2;Sampdoria;reste;7.0;0;3;0;25.0;1.0;11.0;Internazionale;282.0300000000001;395.0;1.2260967959853308;-2.8837121212121213;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;N;1;1;1;0;0;0;0;0;0;SampdoriaInternazionale2023;1.0
2346;0;0;1;41.0;26.4;3-5-2;2.0;24.9;74.4;10.0;13.0;-64.24999999999999;5;2;4-5-1;Sampdoria;reste;7.0;1;3;0;12.0;0.0;13.0;Bologna;305.04;410.0;0.9371950395676512;-0.7075757575757576;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;1;1;1;0;0;0;0;0;0;SampdoriaBologna2023;3.0
2348;0;0;0;43.0;26.4;3-5-2;2.0;17.5;78.3;6.0;13.0;-203.45;9;2;4-3-3;Sampdoria;reste;8.0;0;2;0;15.0;1.0;10.0;Lazio;382.104;488.0;1.2240378305346458;-2.2587121212121213;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;0;D;0;1;1;0;0;0;0;0;0;SampdoriaLazio2023;2.0
2350;0;1;1;56.0;26.4;3-4-3;3.0;18.1;75.6;8.0;18.0;-28.230000000000004;6;3;3-4-3;Sampdoria;reste;9.0;0;3;0;10.0;1.0;13.0;Salernitana;377.24399999999986;499.0;1.42323730939973;-2.0977272727272727;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;3;N;1;1;0;0;0;0;0;0;1;SampdoriaSalernitana2023;3.0
2352;1;1;1;44.0;26.4;3-4-3;4.0;13.7;69.1;10.0;10.0;-13.399999999999993;7;3;3-4-3;Sampdoria;reste;11.0;0;3;0;16.0;2.0;11.0;Hellas-Verona;263.962;382.0;1.5603199189345691;-2.7575757575757573;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;0;0;0;1;0;2023;3;V;1;1;0;0;0;0;0;0;1;SampdoriaHellas-Verona2023;3.0
2353;1;1;1;59.0;25.7;4-3-3;3.0;20.7;84.8;8.0;14.0;77.27000000000002;5;8;4-3-3;Sassuolo;reste;12.0;0;5;0;7.0;1.0;12.0;Lecce;474.032;559.0;1.5231017178150938;-1.6435606060606065;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;1;1;0;1;0;0;0;0;1;SassuoloLecce2023;
2354;0;1;0;57.0;25.7;4-3-3;8.0;13.2;82.3;9.0;10.0;85.10000000000002;7;8;3-5-2;Sassuolo;reste;21.0;0;1;0;6.0;1.0;17.0;Spezia;488.862;594.0;2.770797625940938;-1.2234848484848482;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;N;0;1;0;1;0;0;0;0;1;SassuoloSpezia2023;0.0
2356;0;1;1;38.0;25.7;4-3-3;2.0;21.2;70.2;5.0;14.0;-375.85;3;8;4-5-1;Sassuolo;reste;7.0;0;5;0;11.0;1.0;13.0;Milan;216.918;309.0;1.074820980505694;-2.166287878787879;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;N;1;1;0;1;0;0;0;0;1;SassuoloMilan2023;1.0
2358;0;1;0;54.0;25.7;4-3-3;7.0;15.2;80.3;7.0;6.0;106.5;5;9;3-5-2;Sassuolo;automne;17.0;0;1;0;10.0;1.0;16.0;Cremonese;407.924;508.0;2.327977707006369;-1.3886363636363637;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;N;0;0;0;1;0;0;0;0;1;SassuoloCremonese2023;
2359;0;0;1;33.0;25.7;4-3-3;2.0;17.5;67.5;5.0;7.0;28.349999999999994;7;9;3-5-2;Sassuolo;automne;5.0;0;1;1;17.0;2.0;16.0;Udinese;199.125;295.0;1.3056287396255548;-3.074621212121212;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;1;0;0;1;0;0;0;0;1;SassuoloUdinese2023;3.0
2360;1;1;0;43.0;25.7;4-3-3;5.0;19.9;75.8;8.0;7.0;1.8700000000000043;6;9;3-5-2;Sassuolo;automne;10.0;0;1;0;12.0;1.0;13.0;Torino;319.118;421.0;1.3964418066010418;-1.4893939393939395;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;0;0;0;1;0;0;0;0;1;SassuoloTorino2023;2.0
2361;1;1;1;44.0;25.7;4-3-3;10.0;18.0;84.7;9.0;10.0;71.72;15;10;3-5-2;Sassuolo;automne;16.0;1;1;0;6.0;0.0;8.0;Salernitana;388.773;459.0;1.6428025477707002;-0.2234848484848483;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;1;0;0;1;0;0;0;0;1;SassuoloSalernitana2023;3.0
2362;0;0;1;52.0;25.7;4-3-3;3.0;14.5;84.2;6.0;14.0;-363.05000000000007;6;10;3-5-2;Sassuolo;automne;15.0;0;3;0;16.0;1.0;17.0;Internazionale;452.154;537.0;2.352585890754681;-2.387878787878788;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;1;0;0;1;0;0;0;0;1;SassuoloInternazionale2023;1.0
2363;0;0;0;52.0;25.7;4-3-3;3.0;16.8;80.5;10.0;8.0;-158.1;7;10;3-5-2;Sassuolo;automne;11.0;0;4;0;16.0;0.0;10.0;Atalanta;458.85;570.0;1.4738732870102291;-0.6242424242424242;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;0;0;0;1;0;0;0;0;1;SassuoloAtalanta2023;2.0
2365;1;1;1;51.0;25.7;4-3-3;3.0;15.3;76.7;10.0;7.0;86.55000000000004;9;10;3-5-2;Sassuolo;automne;14.0;0;1;0;13.0;1.0;19.0;Hellas-Verona;339.014;442.0;2.291745801968732;-1.3700757575757576;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;1;0;0;1;0;0;0;0;1;SassuoloHellas-Verona2023;0.0
2366;0;0;0;33.0;25.7;4-3-3;6.0;19.9;79.1;8.0;6.0;-457.6;5;10;4-3-3;Sassuolo;automne;10.0;0;3;1;18.0;1.0;5.0;Napoli;283.178;358.0;0.9031084732677088;-1.7977272727272726;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;0;0;0;1;0;0;0;0;1;SassuoloNapoli2023;1.0
2368;0;1;1;46.0;25.7;4-3-3;7.0;21.1;81.9;5.0;14.0;-145.74999999999997;4;11;3-4-3;Sassuolo;automne;15.0;0;5;0;11.0;0.0;13.0;Roma;362.81700000000006;443.0;1.7217347037251496;-1.1662878787878788;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;N;1;0;0;1;0;0;0;0;1;SassuoloRoma2023;2.0
2370;0;0;0;49.0;25.7;4-3-3;3.0;18.3;80.8;9.0;6.0;35.700000000000024;3;11;4-5-1;Sassuolo;automne;9.0;0;0;0;8.0;0.0;12.0;Bologna;412.88800000000003;511.0;1.4094098629608185;-0.08181818181818179;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;0;0;0;1;0;0;0;0;1;SassuoloBologna2023;3.0
2371;0;0;1;67.0;25.7;4-3-3;3.0;20.1;81.6;4.0;16.0;99.95;53;1;3-5-2;Sassuolo;reste;15.0;1;2;0;9.0;0.0;19.0;Sampdoria;492.86399999999986;604.0;2.169053754101525;-1.2655303030303031;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;1;1;0;1;0;0;0;0;1;SassuoloSampdoria2023;0.0
2372;0;0;0;47.0;25.7;4-3-3;3.0;20.4;73.9;7.0;9.0;-64.9;3;1;4-5-1;Sassuolo;reste;15.0;1;3;0;14.0;2.0;14.0;Fiorentina;297.0780000000001;402.0;1.7271004632310365;-2.838636363636364;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;0;1;0;1;0;0;0;0;1;SassuoloFiorentina2023;2.0
2373;0;0;1;50.0;25.7;4-5-1;2.0;16.2;82.3;9.0;17.0;-103.49999999999996;8;1;4-5-1;Sassuolo;reste;12.0;0;5;0;11.0;2.0;10.0;Lazio;478.986;582.0;1.5887647172360548;-3.002651515151515;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;0;D;1;1;0;0;0;1;0;0;0;SassuoloLazio2023;2.0
2374;0;1;0;39.0;25.7;4-5-1;1.0;19.6;75.9;10.0;18.0;56.7;7;1;3-4-3;Sassuolo;reste;13.0;0;2;0;14.0;0.0;17.0;Monza;270.96299999999997;357.0;1.867107218683652;-1.1659090909090908;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;0;N;0;1;0;0;0;1;0;0;0;SassuoloMonza2023;
2375;1;1;0;40.0;25.7;4-5-1;6.0;17.5;71.1;10.0;8.0;-375.85;7;1;4-5-1;Sassuolo;reste;8.0;1;4;0;9.0;0.0;13.0;Milan;221.121;311.0;1.3367651032619186;-0.18674242424242413;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;0;V;0;1;0;0;0;1;0;0;0;SassuoloMilan2023;1.0
2377;1;1;1;53.0;25.7;4-3-3;8.0;21.4;84.4;3.0;12.0;-158.1;6;2;3-5-2;Sassuolo;reste;18.0;0;5;0;7.0;1.0;13.0;Atalanta;475.17199999999997;563.0;1.9242511098243584;-1.9647727272727271;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;1;1;0;1;0;0;0;0;1;SassuoloAtalanta2023;2.0
2379;0;0;1;40.0;25.7;4-3-3;2.0;16.5;80.5;11.0;12.0;-457.6;5;2;4-3-3;Sassuolo;reste;11.0;0;2;0;15.0;0.0;10.0;Napoli;367.885;457.0;1.489159911214051;-0.7375;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;D;1;1;0;1;0;0;0;0;1;SassuoloNapoli2023;1.0
2381;1;1;0;58.0;25.7;4-3-3;3.0;13.3;75.7;4.0;7.0;77.27000000000002;8;2;4-3-3;Sassuolo;reste;7.0;0;2;0;16.0;0.0;17.0;Lecce;405.75200000000007;536.0;1.810702084539664;-1.103030303030303;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;0;1;0;1;0;0;0;0;1;SassuoloLecce2023;
2382;1;1;1;54.0;25.7;4-3-3;7.0;19.7;75.5;9.0;11.0;106.5;9;3;3-4-3;Sassuolo;reste;13.0;0;1;0;13.0;0.0;9.0;Cremonese;382.03;506.0;1.3238298591005595;-0.7276515151515152;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;1;1;0;1;0;0;0;0;1;SassuoloCremonese2023;
2383;1;1;0;46.0;25.7;4-3-3;9.0;17.1;77.3;12.0;18.0;-145.74999999999997;6;3;3-4-3;Sassuolo;reste;18.0;1;2;0;17.0;0.0;11.0;Roma;343.212;444.0;1.923965450685196;-1.1715909090909091;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;0;1;0;1;0;0;0;0;1;SassuoloRoma2023;2.0
2385;1;1;1;45.0;25.7;4-3-3;5.0;21.3;80.5;11.0;10.0;85.10000000000002;5;3;4-5-1;Sassuolo;reste;14.0;1;0;0;11.0;0.0;13.0;Spezia;363.86;452.0;1.6320739239529047;-0.3541666666666665;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;0;0;1;1;1;2023;3;V;1;1;0;1;0;0;0;0;1;SassuoloSpezia2023;0.0
2387;0;0;0;46.0;25.7;3-5-2;0.0;7.7;83.3;7.0;7.0;-448.15;6;8;3-5-2;Spezia;reste;2.0;0;0;0;19.0;0.0;11.0;Internazionale;388.17800000000005;466.0;1.475673615132214;-1.0178030303030303;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;0;1;0;1;0;2023;0;D;0;1;1;0;0;0;0;0;0;SpeziaInternazionale2023;1.0
2389;0;1;1;43.0;25.7;3-5-2;1.0;17.7;75.0;5.0;17.0;-85.10000000000002;7;8;4-3-3;Spezia;reste;6.0;1;2;1;21.0;0.0;10.0;Sassuolo;330.0;440.0;1.0488467477320982;-1.9912878787878787;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;0;1;0;1;0;2023;0;N;1;1;1;0;0;0;0;0;0;SpeziaSassuolo2023;3.0
2391;0;0;0;50.0;25.7;3-5-2;0.0;28.8;79.2;6.0;10.0;-334.4;4;8;4-3-3;Spezia;reste;9.0;0;2;0;15.0;1.0;11.0;Juventus;395.208;499.0;0.7883174097664543;-2.058712121212121;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;0;1;0;1;0;2023;0;D;0;1;1;0;0;0;0;0;0;SpeziaJuventus2023;1.0
2392;0;0;0;50.0;25.7;3-5-2;0.0;28.8;79.2;6.0;10.0;-334.4;4;8;4-3-3;Spezia;reste;9.0;0;2;0;15.0;1.0;11.0;Juventus;395.208;499.0;0.7883174097664543;-2.058712121212121;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;0;1;0;1;0;2023;0;D;0;1;1;0;0;0;0;0;0;SpeziaJuventus2023;2.0
