;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;key;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
499;Tiago Ribeiro;FW;Monaco;19;1.0;0;2.0;0.0;0.0;0.0;0.0;0.0;507d7569;Tiago RibeiroFWMonaco;0;0;;2.0;2.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
500;Sergio Rico;GK;Paris S-G;27;1.0;0;23.0;0.3;0.0;0.0;0.0;0.0;5f0241b2;Sergio RicoGKParis S-G;0;0;;5.0;7.0;71.4;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;0.0;;0.0;0.0;0;0;0;;66.7;;0.0;;
501;Renaud Ripart;MF;Troyes;28;28.0;22;1893.0;21.0;2.0;2.0;2.0;0.0;beae3a73;Renaud RipartMFFWTroyes;41;13;31.7;465.0;675.0;68.9;51.0;38.0;21;36.0;21.0;1.0;20.0;19;57.0;21.0;1.0;47.9;53.0;35.0;24;5;48;40.2;;;;;
502;Mihailo Ristić;DF;Montpellier;25;29.0;19;1803.0;20.0;1.0;3.0;3.0;1.0;ea0aa7e0;Mihailo RistićDFMontpellier;18;5;27.8;784.0;1055.0;74.3;45.0;44.0;32;58.1;16.0;6.0;10.0;17;61.0;48.0;0.0;68.3;28.0;20.0;26;0;61;60.0;;;;;
503;Maxence Rivera;DM;Saint-Étienne;19;1.0;0;5.0;0.1;0.0;0.0;0.0;0.0;46a7b605;Maxence RiveraFWSaint-Étienne;0;0;;0.0;2.0;0.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;Maxence Rivera;1.0
504;Patrick Roberts;MF;Troyes;24;1.0;0;14.0;0.2;0.0;0.0;0.0;0.0;59d93937;Patrick RobertsMFTroyes;1;0;0.0;4.0;5.0;80.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;2.0;1.0;1;0;0;;;;;;
505;Stian Rode Gregersen;DF;Bordeaux;26;24.0;22;1953.0;21.7;1.0;1.0;7.0;0.0;5f011e05;Stian Rode GregersenDFBordeaux;6;1;16.7;772.0;914.0;84.5;8.0;39.0;26;54.5;26.0;16.0;10.0;38;77.0;103.0;2.0;71.4;8.0;7.0;25;1;6;50.7;;;;;
506;Gerson Rodrigues;MF;Troyes;26;12.0;9;848.0;9.4;1.0;1.0;6.0;0.0;3814b753;Gerson RodriguesFWMFTroyes;23;7;30.4;157.0;223.0;70.4;21.0;12.0;9;5.9;8.0;1.0;7.0;0;12.0;2.0;0.0;26.7;46.0;36.0;28;6;10;47.1;;;;;
507;Valentin Rongier;DM;Marseille;26;32.0;25;2194.0;24.4;0.0;1.0;3.0;0.0;ed45c4a5;Valentin RongierMFDFMarseille;28;9;32.1;1753.0;1950.0;89.9;58.0;77.0;51;46.7;26.0;5.0;21.0;33;110.0;14.0;0.0;63.8;28.0;15.0;34;0;7;41.3;;;;Valentin Rongier;1.0
508;Pablo Rosario;MF;Nice;24;36.0;31;2729.0;30.3;0.0;2.0;7.0;0.0;1a6b7ea4;Pablo RosarioMFNice;19;3;15.8;1522.0;1737.0;87.6;52.0;59.0;37;39.4;33.0;7.0;26.0;38;97.0;43.0;0.0;63.3;35.0;19.0;36;2;15;58.1;;;;;
509;Roli Pereira de Sa;MF;Nantes;24;17.0;5;573.0;6.4;0.0;0.0;1.0;0.0;60f58477;Roli Pereira de SaMFNantes;5;1;20.0;222.0;272.0;81.6;16.0;12.0;4;15.0;6.0;0.0;6.0;6;18.0;3.0;0.0;88.2;9.0;7.0;8;1;6;54.5;;;;;
510;Mathys Saban;MF;Saint-Étienne;19;3.0;0;73.0;0.8;0.0;0.0;1.0;0.0;7d9f3d69;Mathys SabanFWMFSaint-Étienne;0;0;;11.0;14.0;78.6;0.0;4.0;2;100.0;1.0;0.0;1.0;0;4.0;0.0;0.0;50.0;7.0;3.0;2;0;2;0.0;;;;;
511;Falaye Sacko;DF;Saint-Étienne;26;9.0;8;667.0;7.4;0.0;0.0;0.0;0.0;6388e356;Falaye SackoDFSaint-Étienne;1;0;0.0;368.0;437.0;84.2;9.0;15.0;10;81.3;11.0;7.0;4.0;4;19.0;18.0;2.0;;8.0;1.0;9;0;8;75.0;;;;;
512;Rafiki Said Ahamada;MF;Brest;21;14.0;0;122.0;1.4;0.0;0.0;1.0;0.0;c2e5f306;Rafiki Said AhamadaMFFWBrest;6;2;33.3;42.0;57.0;73.7;7.0;4.0;3;75.0;2.0;0.0;2.0;0;4.0;0.0;0.0;46.2;7.0;6.0;6;1;5;100.0;;;;;
513;Wesley Saïd;MF;Lens;26;21.0;7;654.0;7.3;5.0;0.0;2.0;0.0;90fcf472;Wesley SaïdFWMFLens;26;10;38.5;164.0;232.0;70.7;28.0;10.0;5;11.1;4.0;0.0;4.0;2;12.0;0.0;0.0;76.9;18.0;5.0;17;3;10;46.2;;;;;
514;Mamadou Sakho;DF;Montpellier;31;29.0;29;2575.0;28.6;0.0;0.0;3.0;0.0;87935cf3;Mamadou SakhoDFMontpellier;1;0;0.0;1408.0;1579.0;89.2;17.0;34.0;22;61.5;41.0;34.0;7.0;41;75.0;134.0;4.0;80.0;19.0;5.0;8;0;0;60.3;;;;;
515;Bakary Sako;MF;Saint-Étienne;33;7.0;1;156.0;1.7;0.0;0.0;0.0;0.0;381d7d54;Bakary SakoFWMFSaint-Étienne;6;0;0.0;30.0;43.0;69.8;3.0;0.0;0;0.0;3.0;1.0;2.0;0;0.0;0.0;0.0;75.0;10.0;3.0;3;1;4;40.0;;;;;
516;William Saliba;DF;Marseille;20;36.0;36;3240.0;36.0;0.0;0.0;5.0;0.0;972aeb2a;William SalibaDFMarseille;17;4;23.5;2853.0;3068.0;93.0;29.0;54.0;32;77.1;24.0;16.0;8.0;48;102.0;85.0;0.0;75.6;25.0;16.0;17;1;4;61.3;;;;;
517;Romain Salin;GK;Rennes;37;1.0;1;90.0;1.0;0.0;0.0;0.0;0.0;74733221;Romain SalinGKRennes;0;0;;30.0;33.0;90.9;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;33.3;0.0;0.0;;
518;Yoann Salmier;DF;Troyes;28;31.0;30;2668.0;29.6;0.0;1.0;5.0;0.0;c3725db2;Yoann SalmierDFTroyes;10;1;10.0;1120.0;1347.0;83.1;23.0;58.0;33;76.5;30.0;14.0;16.0;40;98.0;94.0;0.0;76.5;12.0;12.0;33;1;11;64.8;;;;;
519;Mama Samba Baldé;MF;Troyes;25;30.0;20;1717.0;19.1;3.0;2.0;1.0;1.0;fb14aa28;Mama Samba BaldéMFFWTroyes;47;17;36.2;289.0;425.0;68.0;49.0;40.0;28;30.8;32.0;1.0;31.0;5;45.0;9.0;0.0;43.6;89.0;39.0;41;4;16;38.5;;;;;
520;Junior Sambia;MF;Montpellier;24;30.0;16;1533.0;17.0;1.0;0.0;5.0;1.0;24eb7ed6;Junior SambiaDFFWMontpellier;20;6;30.0;551.0;725.0;76.0;34.0;22.0;13;59.1;22.0;3.0;19.0;21;43.0;31.0;0.0;56.5;32.0;19.0;18;0;50;56.8;;;;;
521;Renato Sanches;MF;Lille;23;25.0;20;1651.0;18.3;2.0;5.0;8.0;1.0;032f894e;Renato SanchesMFFWLille;22;4;18.2;986.0;1208.0;81.6;88.0;19.0;7;34.6;14.0;3.0;11.0;14;33.0;7.0;0.0;70.5;42.0;30.0;29;1;65;50.0;;;;;
522;Philippe Sandler;DF;Troyes;24;2.0;1;70.0;0.8;0.0;0.0;0.0;0.0;60740e70;Philippe SandlerDFTroyes;0;0;;21.0;27.0;77.8;0.0;0.0;0;;1.0;1.0;0.0;3;3.0;6.0;0.0;;0.0;0.0;0;0;0;100.0;;;;;
523;Baptiste Santamaria;MF;Rennes;26;34.0;28;2518.0;28.0;2.0;1.0;7.0;0.0;5e22e2a4;Baptiste SantamariaMFDFRennes;34;7;20.6;1336.0;1551.0;86.1;44.0;52.0;27;54.5;33.0;12.0;21.0;33;85.0;42.0;0.0;46.2;32.0;18.0;35;0;15;64.3;;;;;
524;Pablo Sarabia;FW;Paris S-G;29;2.0;0;22.0;0.2;1.0;0.0;1.0;0.0;9744ff80;Pablo SarabiaFWParis S-G;1;1;100.0;13.0;20.0;65.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;100.0;2.0;0.0;1;0;2;;;;;;
525;Martin Satriano;FW;Brest;20;15.0;11;932.0;10.4;4.0;0.0;5.0;0.0;86383d0e;Martin SatrianoFWBrest;24;10;41.7;124.0;177.0;70.1;6.0;5.0;2;28.6;8.0;0.0;8.0;2;7.0;3.0;0.0;52.9;26.0;13.0;14;2;5;24.6;;;;;
526;Téji Savanier;MF;Montpellier;29;29.0;28;2414.0;26.8;8.0;7.0;9.0;2.0;6bde367b;Téji SavanierMFMontpellier;77;34;44.2;1070.0;1617.0;66.2;127.0;46.0;27;35.6;23.0;1.0;22.0;25;71.0;12.0;1.0;65.5;84.0;36.0;45;2;199;36.1;;;;;
527;Morgan Schneiderlin;MF;Nice;31;20.0;5;649.0;7.2;0.0;1.0;1.0;1.0;51b41c5c;Morgan SchneiderlinMFNice;2;0;0.0;344.0;404.0;85.1;14.0;21.0;12;46.2;8.0;2.0;6.0;20;41.0;18.0;0.0;100.0;7.0;5.0;15;0;1;60.0;;;;;
528;Alidu Seidu;DF;Clermont Foot;21;21.0;16;1410.0;15.7;0.0;0.0;7.0;2.0;cea59f02;Alidu SeiduDFClermont Foot;9;1;11.1;560.0;648.0;86.4;17.0;34.0;20;59.3;25.0;11.0;14.0;34;68.0;49.0;1.0;60.0;9.0;12.0;18;1;3;53.3;;;;;
529;Matz Sels;GK;Strasbourg;29;37.0;37;3330.0;37.0;0.0;0.0;1.0;0.0;834b5c4c;Matz SelsGKStrasbourg;2;0;0.0;696.0;960.0;72.5;4.0;1.0;1;;0.0;0.0;0.0;1;2.0;22.0;0.0;;1.0;0.0;1;0;0;100.0;70.0;35.1;2.7;;
530;Xherdan Shaqiri;MF;Lyon;29;11.0;9;679.0;7.5;2.0;3.0;0.0;0.0;6421ec64;Xherdan ShaqiriFWMFLyon;13;5;38.5;259.0;349.0;74.2;24.0;7.0;3;20.0;2.0;0.0;2.0;2;9.0;2.0;0.0;66.7;9.0;11.0;8;3;38;100.0;;;;;
531;Mahame Siby;DF;Strasbourg;25;2.0;0;17.0;0.2;0.0;0.0;0.0;0.0;6d075c67;Mahame SibyDFStrasbourg;0;0;;1.0;2.0;50.0;0.0;0.0;0;;0.0;0.0;0.0;1;1.0;2.0;0.0;;0.0;0.0;0;0;0;100.0;;;;;
532;Aboubakar Sidibé;DF;Clermont Foot;25;1.0;0;6.0;0.1;0.0;0.0;0.0;0.0;ae5b93a0;Aboubakar SidibéDFClermont Foot;0;0;;4.0;5.0;80.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
533;Djibril Sidibé;DF;Monaco;29;17.0;12;949.0;10.5;0.0;0.0;6.0;0.0;4c5b714f;Djibril SidibéDFMonaco;4;1;25.0;588.0;755.0;77.9;16.0;24.0;13;37.5;10.0;1.0;9.0;16;40.0;13.0;0.0;44.4;12.0;7.0;17;0;23;77.8;;;;;
534;Kaj Sierhuis;FW;Reims;23;2.0;1;80.0;0.9;0.0;0.0;0.0;0.0;9c2b1f11;Kaj SierhuisFWReims;2;0;0.0;19.0;23.0;82.6;3.0;1.0;1;33.3;0.0;0.0;0.0;0;1.0;1.0;0.0;0.0;1.0;0.0;0;0;0;25.0;;;;;
535;Caio Henrique Oliveira Silva;DF;Monaco;24;34.0;31;2662.0;29.6;2.0;8.0;5.0;0.0;30af8b93;Caio Henrique Oliveira SilvaDFMonaco;19;6;31.6;1405.0;1873.0;75.0;91.0;53.0;30;47.5;30.0;6.0;24.0;27;80.0;37.0;3.0;37.5;36.0;6.0;19;2;127;32.5;;;;;
536;Gabriel Silva;MF;Saint-Étienne;30;13.0;9;713.0;7.9;0.0;0.0;1.0;0.0;4914ed4a;Gabriel SilvaDFMFSaint-Étienne;1;0;0.0;237.0;332.0;71.4;5.0;12.0;7;69.2;9.0;3.0;6.0;18;30.0;13.0;0.0;0.0;8.0;3.0;9;0;7;28.6;;;;;
537;Moses Simon;MF;Nantes;26;30.0;29;2332.0;25.9;6.0;8.0;3.0;0.0;5f3eaaf5;Moses SimonFWMFNantes;42;16;38.1;521.0;829.0;62.8;102.0;17.0;11;47.8;14.0;3.0;11.0;12;29.0;5.0;0.0;44.1;77.0;52.0;14;4;207;40.5;;;;;
538;Xavi Simons;MF;Paris S-G;18;6.0;1;132.0;1.5;0.0;0.0;1.0;0.0;da4d670f;Xavi SimonsMFFWParis S-G;2;0;0.0;48.0;60.0;80.0;2.0;1.0;1;50.0;3.0;0.0;3.0;0;1.0;0.0;0.0;0.0;5.0;5.0;2;0;1;66.7;;;;;
539;Issouf Sissokho;MF;Bordeaux;19;7.0;6;436.0;4.8;0.0;0.0;3.0;1.0;792a9d41;Issouf SissokhoMFBordeaux;3;2;66.7;183.0;217.0;84.3;14.0;17.0;8;47.1;8.0;1.0;7.0;7;24.0;0.0;0.0;55.6;14.0;7.0;12;0;6;16.7;;;;;
540;Ibrahima Sissoko;MF;Strasbourg;23;35.0;26;2303.0;25.6;2.0;5.0;6.0;0.0;0f8418aa;Ibrahima SissokoMFDFStrasbourg;26;6;23.1;826.0;1040.0;79.4;57.0;47.0;23;41.3;32.0;11.0;21.0;35;82.0;31.0;0.0;53.2;46.0;32.0;60;0;21;67.0;;;;;
541;Nelson Sissoko;DF;Saint-Étienne;24;1.0;1;45.0;0.5;0.0;0.0;1.0;0.0;12bd0579;Nelson SissokoDFSaint-Étienne;0;0;;9.0;12.0;75.0;0.0;2.0;0;100.0;0.0;0.0;0.0;0;2.0;2.0;0.0;;0.0;1.0;2;0;0;;;;;;
542;Sambou Sissoko;MF;Reims;22;8.0;0;176.0;2.0;0.0;0.0;0.0;0.0;e4bb1f08;Sambou SissokoMFDFReims;3;0;0.0;71.0;101.0;70.3;6.0;12.0;6;75.0;2.0;0.0;2.0;2;14.0;7.0;0.0;66.7;6.0;2.0;1;0;1;66.7;;;;;
543;Islam Slimani;FW;Lyon;33;12.0;6;573.0;6.4;1.0;1.0;3.0;0.0;ffec9769;Islam SlimaniFWLyon;12;4;33.3;144.0;186.0;77.4;14.0;3.0;2;16.7;4.0;0.0;4.0;2;5.0;5.0;0.0;0.0;12.0;7.0;6;11;1;52.4;;;;;
544;Florian Sotoca;MF;Lens;30;35.0;28;2480.0;27.6;6.0;4.0;7.0;0.0;7a42d0df;Florian SotocaFWMFLens;69;24;34.8;911.0;1206.0;75.5;80.0;31.0;19;23.5;31.0;4.0;27.0;25;56.0;41.0;0.0;60.0;65.0;26.0;37;8;48;65.0;;;;;
545;Sambou Soumano;MF;Lorient;20;21.0;4;447.0;5.0;3.0;0.0;1.0;0.0;7cc00776;Sambou SoumanoFWMFLorient;18;4;22.2;55.0;93.0;59.1;10.0;4.0;1;100.0;3.0;0.0;3.0;1;5.0;7.0;0.0;78.6;21.0;13.0;13;7;4;47.4;;;;;
546;Arnaud Souquet;DF;Montpellier;29;34.0;27;2334.0;25.9;1.0;3.0;4.0;0.0;4e0afc5d;Arnaud SouquetDFMontpellier;18;4;22.2;846.0;1190.0;71.1;49.0;56.0;35;49.2;21.0;7.0;14.0;34;90.0;60.0;1.0;54.1;43.0;17.0;28;0;77;56.0;;;;;
547;Saidou Sow;DF;Saint-Étienne;19;13.0;11;989.0;11.0;2.0;1.0;2.0;0.0;f6b94e8d;Saidou SowDFSaint-Étienne;3;2;66.7;476.0;573.0;83.1;4.0;28.0;17;76.2;15.0;5.0;10.0;23;51.0;34.0;0.0;62.5;8.0;3.0;9;0;3;46.7;;;;;
548;Calvin Stengs;MF;Nice;22;24.0;11;1073.0;11.9;1.0;1.0;1.0;0.0;8f7e6783;Calvin StengsMFNice;21;5;23.8;295.0;411.0;71.8;40.0;16.0;7;35.0;10.0;0.0;10.0;8;24.0;6.0;0.0;46.3;43.0;30.0;15;2;41;14.3;;;;;
549;Kamaldeen Sulemana;MF;Rennes;19;20.0;11;1015.0;11.3;4.0;2.0;3.0;0.0;a62f8bf1;Kamaldeen SulemanaMFFWRennes;26;8;30.8;266.0;350.0;76.0;46.0;23.0;12;58.8;10.0;1.0;9.0;4;27.0;5.0;0.0;58.7;37.0;25.0;19;3;28;62.5;;;;;
550;Abdoulaye Sylla;DF;Nantes;21;2.0;2;157.0;1.7;0.0;0.0;1.0;0.0;2aeb43f1;Abdoulaye SyllaDFNantes;0;0;;54.0;77.0;70.1;0.0;4.0;4;50.0;5.0;3.0;2.0;1;5.0;3.0;0.0;;0.0;0.0;5;0;1;50.0;;;;;
551;Waniss Taibi;DM;Angers;19;7.0;1;132.0;1.5;0.0;0.0;2.0;0.0;95192fe4;Waniss TaibiMFFWAngers;1;0;0.0;55.0;72.0;76.4;1.0;8.0;7;50.0;0.0;0.0;0.0;1;9.0;1.0;0.0;50.0;4.0;1.0;6;0;0;60.0;;;;Waniss Taibi;1.0
552;Flavien Tait;MF;Rennes;28;28.0;24;2125.0;23.6;5.0;3.0;3.0;0.0;a0f9b535;Flavien TaitMFRennes;42;12;28.6;1075.0;1253.0;85.8;97.0;28.0;19;32.5;15.0;4.0;11.0;19;47.0;13.0;1.0;60.4;46.0;32.0;30;3;9;36.4;;;;;
553;Florian Tardieu;MF;Troyes;29;30.0;29;2632.0;29.2;4.0;2.0;6.0;0.0;ed39121c;Florian TardieuMFTroyes;20;5;25.0;1689.0;2048.0;82.5;93.0;58.0;25;43.7;31.0;9.0;22.0;42;100.0;38.0;0.0;66.7;19.0;19.0;19;0;135;58.3;;;;;
554;Oussama Targhalline;DM;Marseille;19;2.0;0;5.0;0.1;0.0;0.0;1.0;0.0;abd56820;Oussama TarghallineFWMarseille;0;0;;7.0;7.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;2;0;0;;;;;Oussama Targhalline;1.0
555;Loum Tchaouna;MF;Rennes;17;10.0;0;87.0;1.0;0.0;0.0;0.0;0.0;a3c8b4d3;Loum TchaounaFWMFRennes;2;1;50.0;24.0;38.0;63.2;3.0;3.0;1;20.0;0.0;0.0;0.0;2;5.0;0.0;0.0;100.0;3.0;2.0;0;2;4;100.0;;;;;
556;Warren Tchimbembé;MF;Metz;23;9.0;1;205.0;2.3;0.0;0.0;0.0;0.0;93b8f9f4;Warren TchimbembéMFMetz;0;0;;84.0;96.0;87.5;4.0;1.0;1;0.0;2.0;1.0;1.0;2;3.0;2.0;0.0;0.0;5.0;4.0;2;0;2;50.0;;;;;
557;Aurélien Tchouaméni;MF;Monaco;21;35.0;33;2929.0;32.5;3.0;2.0;11.0;1.0;4f255115;Aurélien TchouaméniMFMonaco;55;10;18.2;1795.0;2091.0;85.8;71.0;86.0;45;52.7;39.0;7.0;32.0;101;187.0;34.0;0.0;74.5;19.0;30.0;51;2;17;71.3;;;;;
558;Mathys Tel;MF;Rennes;16;7.0;0;56.0;0.6;0.0;0.0;0.0;0.0;829aa60c;Mathys TelFWMFRennes;3;1;33.3;16.0;26.0;61.5;2.0;2.0;1;;0.0;0.0;0.0;1;3.0;2.0;0.0;;2.0;2.0;5;0;6;0.0;;;;;
559;Jordan Tell;FW;Clermont Foot;24;15.0;1;290.0;3.2;1.0;1.0;1.0;0.0;4f093689;Jordan TellFWClermont Foot;8;3;37.5;75.0;89.0;84.3;10.0;5.0;5;25.0;3.0;0.0;3.0;0;5.0;1.0;0.0;20.0;13.0;6.0;3;0;2;41.7;;;;;
560;Martin Terrier;MF;Rennes;24;37.0;37;2779.0;30.9;21.0;3.0;1.0;0.0;5148dcc5;Martin TerrierFWMFRennes;86;44;51.2;757.0;959.0;78.9;109.0;55.0;33;58.1;29.0;3.0;26.0;18;73.0;17.0;0.0;47.5;60.0;23.0;28;6;28;45.1;;;;;
561;Tetê;MF;Lyon;21;9.0;7;583.0;6.5;2.0;5.0;1.0;0.0;7120a04d;TetêFWMFLyon;17;7;41.2;189.0;242.0;78.1;32.0;10.0;5;23.1;4.0;0.0;4.0;3;13.0;1.0;0.0;65.7;14.0;11.0;4;3;20;40.0;;;;;
562;Sada Thioub;FW;Angers;26;1.0;0;3.0;0.0;0.0;0.0;0.0;0.0;f4bc42b1;Sada ThioubFWAngers;0;0;;2.0;3.0;66.7;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;1.0;0;0;0;;;;;;
563;Sada Thioub;MF;Saint-Étienne;26;17.0;11;950.0;10.6;0.0;1.0;2.0;0.0;f4bc42b1;Sada ThioubDFMFSaint-Étienne;5;0;0.0;408.0;524.0;77.9;25.0;13.0;8;42.9;9.0;0.0;9.0;10;23.0;8.0;0.0;54.5;14.0;10.0;7;0;32;38.5;;;;;
564;Romain Thomas;DF;Angers;33;30.0;29;2563.0;28.5;2.0;0.0;9.0;0.0;275e2c51;Romain ThomasDFAngers;14;4;28.6;1471.0;1706.0;86.2;16.0;49.0;37;52.6;35.0;19.0;16.0;44;93.0;126.0;0.0;66.7;4.0;5.0;38;0;0;64.4;;;;;
565;Adrien Thomasson;MF;Strasbourg;27;31.0;27;2389.0;26.5;8.0;4.0;2.0;1.0;c76b7567;Adrien ThomassonMFStrasbourg;48;19;39.6;991.0;1305.0;75.9;89.0;64.0;31;32.3;56.0;4.0;52.0;29;93.0;16.0;1.0;56.4;62.0;34.0;35;4;57;34.8;;;;;
566;Thuler;DF;Montpellier;22;16.0;10;855.0;9.5;0.0;0.0;3.0;1.0;db23d9fc;ThulerDFMontpellier;1;0;0.0;275.0;332.0;82.8;1.0;21.0;12;53.3;9.0;7.0;2.0;9;30.0;30.0;0.0;;3.0;3.0;12;0;2;62.5;;;;;
567;Khéphren Thuram-Ulie;MF;Nice;20;36.0;20;1901.0;21.1;4.0;2.0;4.0;0.0;7d9397f8;Khéphren Thuram-UlieMFNice;23;7;30.4;971.0;1134.0;85.6;52.0;33.0;19;48.6;31.0;11.0;20.0;28;61.0;19.0;0.0;74.4;34.0;23.0;33;1;10;50.0;;;;;
568;Cheikh Tidiane Sabaly;MF;Metz;22;6.0;2;150.0;1.7;0.0;0.0;0.0;0.0;9ddf7fae;Cheikh Tidiane SabalyFWMFMetz;2;1;50.0;31.0;35.0;88.6;6.0;6.0;3;100.0;1.0;0.0;1.0;0;6.0;1.0;0.0;75.0;8.0;8.0;0;0;0;0.0;;;;;
569;Jean-Clair Todibo;DF;Nice;21;36.0;35;3115.0;34.6;1.0;0.0;6.0;0.0;88f130ed;Jean-Clair TodiboDFNice;19;6;31.6;2131.0;2446.0;87.1;34.0;59.0;37;65.0;45.0;21.0;24.0;51;110.0;130.0;2.0;73.7;22.0;7.0;24;0;9;60.9;;;;;
570;Karl Toko Ekambi;FW;Lyon;28;30.0;26;2296.0;25.5;12.0;5.0;3.0;0.0;5ceba7fc;Karl Toko EkambiFWLyon;74;36;48.6;732.0;941.0;77.8;85.0;13.0;7;19.0;26.0;0.0;26.0;20;33.0;5.0;0.0;52.4;65.0;39.0;16;10;51;61.1;;;;;
571;Yoann Touzghar;FW;Troyes;34;28.0;16;1457.0;16.2;4.0;0.0;0.0;0.0;4e47507a;Yoann TouzgharFWTroyes;28;12;42.9;237.0;302.0;78.5;33.0;5.0;2;33.3;3.0;1.0;2.0;3;8.0;8.0;0.0;50.0;29.0;11.0;7;8;8;38.5;;;;;
572;Amadou Traore;FW;Bordeaux;19;1.0;0;19.0;0.2;0.0;0.0;0.0;0.0;4eb0686f;Amadou TraoreFWBordeaux;0;0;;2.0;4.0;50.0;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;1.0;1;0;1;;;;;;
573;Boubacar Traoré;MF;Metz;19;27.0;17;1726.0;19.2;1.0;1.0;9.0;1.0;999ceb5f;Boubacar TraoréMFMetz;22;5;22.7;606.0;733.0;82.7;44.0;43.0;26;25.6;29.0;5.0;24.0;25;68.0;11.0;1.0;66.7;43.0;25.0;53;0;1;63.0;;;;;
574;Charles Traore;DF;Nantes;29;16.0;7;718.0;8.0;0.0;0.0;3.0;0.0;de488e56;Charles TraoreDFNantes;0;0;;329.0;421.0;78.1;8.0;16.0;12;15.4;11.0;4.0;7.0;15;31.0;30.0;0.0;57.1;9.0;2.0;22;0;5;62.5;;;;;
575;Hamari Traoré;DF;Rennes;29;33.0;33;2890.0;32.1;3.0;10.0;4.0;0.0;a4b1028a;Hamari TraoréDFRennes;31;9;29.0;1804.0;2164.0;83.4;77.0;63.0;36;69.5;29.0;8.0;21.0;37;100.0;81.0;1.0;45.5;30.0;6.0;46;9;81;49.3;;;;;
576;Ismaël Traoré;DF;Angers;34;37.0;36;3215.0;35.7;4.0;1.0;1.0;0.0;b666421b;Ismaël TraoréDFAngers;25;9;36.0;1561.0;1766.0;88.4;20.0;28.0;17;46.4;25.0;17.0;8.0;44;72.0;122.0;1.0;41.7;21.0;5.0;15;0;5;58.0;;;;;
577;Miguel Trauco;MF;Saint-Étienne;28;17.0;12;1112.0;12.4;1.0;0.0;3.0;0.0;e4b72e34;Miguel TraucoDFMFSaint-Étienne;11;3;27.3;511.0;710.0;72.0;15.0;25.0;18;54.5;13.0;4.0;9.0;23;48.0;17.0;0.0;37.5;8.0;5.0;8;0;46;45.8;;;;;
578;Adrien Truffert;DF;Rennes;19;30.0;18;1639.0;18.2;3.0;2.0;4.0;0.0;5d0e0a1f;Adrien TruffertDFRennes;19;5;26.3;938.0;1155.0;81.2;37.0;29.0;21;45.8;25.0;5.0;20.0;19;48.0;30.0;0.0;58.6;35.0;14.0;24;0;47;37.2;;;;;
579;Matthieu Udol;DF;Metz;25;12.0;11;1007.0;11.2;1.0;0.0;0.0;0.0;cc41f558;Matthieu UdolDFMetz;5;2;40.0;387.0;497.0;77.9;16.0;23.0;14;66.7;20.0;7.0;13.0;31;54.0;29.0;1.0;69.2;7.0;3.0;2;0;27;67.6;;;;;
580;Ike Ugbo;FW;Troyes;22;14.0;11;814.0;9.0;5.0;0.0;0.0;0.0;8a53d24b;Ike UgboFWTroyes;15;6;40.0;104.0;133.0;78.2;10.0;3.0;1;0.0;4.0;1.0;3.0;2;5.0;1.0;0.0;37.5;19.0;9.0;10;2;1;27.0;;;;;
581;Chimuanya Ugochukwu;MF;Rennes;17;18.0;3;405.0;4.5;1.0;0.0;2.0;0.0;1df4a109;Chimuanya UgochukwuMFRennes;4;1;25.0;194.0;223.0;87.0;6.0;13.0;9;47.4;7.0;2.0;5.0;4;17.0;2.0;0.0;100.0;7.0;4.0;14;0;0;30.0;;;;;
582;Hwang Ui-jo;FW;Bordeaux;28;32.0;29;2508.0;27.9;11.0;2.0;3.0;0.0;a2d873dd;Hwang Ui-joFWBordeaux;55;22;40.0;321.0;426.0;75.4;30.0;10.0;4;30.8;9.0;1.0;8.0;5;15.0;18.0;0.0;32.4;70.0;22.0;17;22;32;24.6;;;;;
583;Cengiz Ünder;MF;Marseille;24;32.0;25;2200.0;24.4;10.0;2.0;2.0;1.0;1880614f;Cengiz ÜnderFWMFMarseille;57;19;33.3;690.0;946.0;72.9;83.0;18.0;13;27.8;13.0;2.0;11.0;14;32.0;9.0;0.0;36.8;64.0;26.0;11;12;115;52.9;;;;;
