,victoire,y_pred,diff,dif_pred,dif_vic,dif_moy
0,1,0.22152845798884038,0.7784715420111596,0.7784715420111596,-0.7784715420111596,0.6063569682151589
1,0,0.07187818501929052,0.07187818501929052,-0.07187818501929052,0.07187818501929052,-0.39364303178484106
2,1,0.7527706860540486,0.24722931394595138,0.24722931394595138,-0.24722931394595138,0.6063569682151589
3,1,0.8613318939180207,0.13866810608197933,0.13866810608197933,-0.13866810608197933,0.6063569682151589
4,1,0.5477744803959187,0.4522255196040813,0.4522255196040813,-0.4522255196040813,0.6063569682151589
5,0,0.760892926274578,0.760892926274578,-0.760892926274578,0.760892926274578,-0.39364303178484106
6,1,0.10222446409770246,0.8977755359022975,0.8977755359022975,-0.8977755359022975,0.6063569682151589
7,1,0.46547193208083154,0.5345280679191684,0.5345280679191684,-0.5345280679191684,0.6063569682151589
8,0,0.4729933815205167,0.4729933815205167,-0.4729933815205167,0.4729933815205167,-0.39364303178484106
9,1,0.22060211708190194,0.7793978829180981,0.7793978829180981,-0.7793978829180981,0.6063569682151589
10,0,0.055676737861058624,0.055676737861058624,-0.055676737861058624,0.055676737861058624,-0.39364303178484106
11,1,0.2931361176238468,0.7068638823761533,0.7068638823761533,-0.7068638823761533,0.6063569682151589
12,0,0.045872578085877865,0.045872578085877865,-0.045872578085877865,0.045872578085877865,-0.39364303178484106
13,0,0.4410824446487661,0.4410824446487661,-0.4410824446487661,0.4410824446487661,-0.39364303178484106
14,0,0.19679728864143367,0.19679728864143367,-0.19679728864143367,0.19679728864143367,-0.39364303178484106
15,0,0.5457394548181036,0.5457394548181036,-0.5457394548181036,0.5457394548181036,-0.39364303178484106
16,1,0.244684292103372,0.7553157078966279,0.7553157078966279,-0.7553157078966279,0.6063569682151589
17,1,0.9815247044574259,0.0184752955425741,0.0184752955425741,-0.0184752955425741,0.6063569682151589
18,1,0.5525636515975787,0.4474363484024213,0.4474363484024213,-0.4474363484024213,0.6063569682151589
19,0,0.05129600894816808,0.05129600894816808,-0.05129600894816808,0.05129600894816808,-0.39364303178484106
20,1,0.7069517504600756,0.29304824953992437,0.29304824953992437,-0.29304824953992437,0.6063569682151589
21,0,0.6539136032318733,0.6539136032318733,-0.6539136032318733,0.6539136032318733,-0.39364303178484106
22,0,0.00584001056400378,0.00584001056400378,-0.00584001056400378,0.00584001056400378,-0.39364303178484106
23,0,0.5020460798358827,0.5020460798358827,-0.5020460798358827,0.5020460798358827,-0.39364303178484106
