;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDD;FDA;Squad;DF;DM;FW;GK;MF;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;n_form;n;top_GK;top_MF;top_DM;top_DF;top_FW;nb_def;nb_opp_def;nb_att;nb_opp_att;nb_mil;nb_opp_mil;diff_avant;diff_def;diff_mil;sup_def
405;2022-10-09;D;0;1;Home;1;59.0;25.4;3-5-2;2.0;17.8;82.5;8.0;11.0;-186.45;6;10;3-5-2;Udinese;automne;10.0;0;2;0;3.0;8.0;3.0;12.0;Atalanta;453.75;550.0;-3.506060606060606;1.5179936305732482;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
406;2022-10-16;D;0;1;Away;0;46.0;25.4;3-5-2;2.0;16.9;79.9;10.0;11.0;-131.84999999999997;7;10;4-3-3;Udinese;automne;12.0;0;4;0;1.0;8.0;1.0;8.0;Lazio;349.9620000000001;438.0;-1.3242424242424242;1.3906716850028955;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
407;2022-10-23;L;0;0;Home;1;56.0;25.4;3-5-2;4.0;17.2;79.0;5.0;12.0;-26.47999999999999;4;10;3-4-3;Udinese;automne;15.0;0;2;0;4.0;13.0;0.0;16.0;Torino;372.88;472.0;-1.1579545454545455;2.085309303223316;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
408;2022-10-30;D;0;1;Away;0;58.0;25.4;3-5-2;3.0;18.5;80.9;6.0;9.0;78.15;7;10;3-5-2;Udinese;automne;13.0;0;0;0;1.0;13.0;1.0;8.0;Cremonese;461.13;570.0;-1.8670454545454547;1.383764234703725;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
409;2022-11-04;D;0;1;Home;1;57.0;25.4;3-5-2;5.0;19.4;75.6;7.0;12.0;48.920000000000016;5;11;4-3-3;Udinese;automne;16.0;0;2;0;3.0;9.0;0.0;18.0;Lecce;384.048;508.0;-0.7261363636363637;2.1278286045165027;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
410;2022-11-08;D;0;1;Away;0;51.0;25.4;3-5-2;2.0;21.5;79.8;7.0;12.0;56.75000000000002;4;11;3-5-2;Udinese;automne;10.0;0;3;0;3.0;21.0;1.0;12.0;Spezia;383.04;480.0;-2.4761363636363636;1.2967313259988422;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
411;2022-11-12;L;0;0;Away;0;37.0;25.4;3-5-2;4.0;19.6;78.7;8.0;13.0;-485.95;4;11;4-3-3;Udinese;automne;10.0;0;3;0;2.0;15.0;0.0;12.0;Napoli;317.161;403.0;-1.0768939393939394;1.3802132792897122;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
412;2023-01-15;L;0;0;Home;1;51.0;25.4;3-5-2;4.0;15.1;75.4;7.0;10.0;7.350000000000023;8;1;4-3-3;Udinese;reste;20.0;0;1;0;3.0;15.0;0.0;17.0;Bologna;321.204;426.0;-0.9678030303030302;2.527845975680371;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
413;2023-01-22;W;1;1;Away;0;46.0;25.4;3-5-2;5.0;16.2;74.4;5.0;17.0;71.60000000000002;7;1;3-5-2;Udinese;reste;14.0;0;1;0;3.0;9.0;0.0;15.0;Sampdoria;284.952;383.0;-1.2412878787878787;1.9513404748118126;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
414;2023-01-30;D;0;1;Home;1;55.0;25.4;3-5-2;7.0;18.9;76.4;7.0;9.0;58.20000000000002;8;1;3-4-3;Udinese;reste;26.0;0;1;0;3.0;10.0;0.0;11.0;Hellas-Verona;343.8;450.0;-0.5886363636363637;2.3213366145531755;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
415;2023-02-05;L;0;0;Away;0;44.0;25.4;3-5-2;3.0;22.3;73.6;7.0;8.0;-26.47999999999999;6;2;3-4-3;Udinese;reste;11.0;0;2;0;1.0;11.0;1.0;13.0;Torino;292.19199999999995;397.0;-1.584469696969697;1.3099821463038024;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
417;2023-02-18;L;0;0;Away;0;41.0;25.4;3-5-2;1.0;19.0;79.1;9.0;14.0;-391.4;6;2;3-5-2;Udinese;reste;9.0;0;2;0;2.0;18.0;1.0;14.0;Internazionale;310.07199999999995;392.0;-2.2401515151515152;1.4864683458791739;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
418;2023-02-26;D;0;1;Home;1;49.0;25.4;3-5-2;6.0;17.5;80.5;9.0;11.0;56.75000000000002;8;2;4-5-1;Udinese;reste;15.0;0;2;0;2.0;9.0;0.0;16.0;Spezia;363.055;451.0;-0.47765151515151516;2.0882044972013123;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;65;134;0;0;0;1;0;3;4;2;1;5;5;-2;2;0;1
419;2023-03-04;D;0;1;Away;0;33.0;25.4;3-5-2;1.0;17.6;67.6;15.0;12.0;-186.45;6;3;3-4-3;Udinese;reste;5.0;0;3;0;2.0;17.0;0.0;12.0;Atalanta;227.136;336.0;-0.4988636363636365;1.0350786527697355;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
420;2023-03-18;W;1;1;Home;1;36.0;25.4;3-5-2;5.0;19.2;70.9;7.0;16.0;-404.2;7;3;3-4-3;Udinese;reste;14.0;0;4;0;2.0;9.0;2.0;9.0;Milan;224.044;316.0;-2.99280303030303;1.3560499903493535;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
