;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp%;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;FDD;FDA
1589;2022-02-13;D;0;1;Home;1;51.0;26.1;4-5-1;5.0;18.0;67.2;9.0;18.0;50.72;8;2;4-5-1;Genoa;reste;15.0;0;3;0;2.0;12.0;1.0;10.0;-2.1826923076923075;1.5388694951664879
1590;2022-02-20;D;0;1;Away;0;53.0;26.1;4-4-2;2.0;15.1;63.9;9.0;16.0;40.3;7;2;3-4-3;Genoa;reste;12.0;0;2;0;2.0;15.0;2.0;14.0;-3.2451923076923075;1.7844163981382026
1591;2022-02-25;D;0;1;Home;1;28.0;26.1;4-5-1;1.0;15.1;53.6;17.0;11.0;-437.27;5;2;3-5-2;Genoa;reste;7.0;0;1;0;1.0;21.0;1.0;9.0;-1.6923076923076923;0.7208199069101325
1592;2022-03-06;D;0;1;Home;1;52.0;26.1;4-5-1;6.0;15.9;68.9;10.0;15.0;-5.219999999999999;9;3;4-5-1;Genoa;reste;18.0;0;4;0;3.0;8.0;1.0;19.0;-1.6682692307692308;2.413556211958468
1593;2022-03-13;D;0;1;Away;0;42.0;26.1;4-5-1;3.0;23.6;64.1;21.0;18.0;-277.47;7;3;3-5-2;Genoa;reste;13.0;0;0;0;2.0;11.0;0.0;13.0;-0.19711538461538458;1.1577604726100967
1594;2022-03-18;W;1;1;Home;1;26.0;26.1;4-5-1;2.0;22.1;57.8;3.0;13.0;-102.12;5;3;3-4-3;Genoa;reste;7.0;0;3;1;3.0;9.0;1.0;17.0;-2.144230769230769;0.8285893304690297
1595;2022-04-04;L;0;0;Away;0;52.0;26.1;4-5-1;4.0;17.9;60.1;12.0;15.0;-41.69999999999999;17;4;3-4-3;Genoa;reste;7.0;0;3;0;4.0;7.0;0.0;16.0;-0.45192307692307687;1.4365153956319374
1596;2022-04-10;L;0;0;Home;1;43.0;26.1;4-5-1;4.0;19.0;76.3;11.0;7.0;-143.20000000000005;6;4;4-5-1;Genoa;reste;15.0;0;0;0;1.0;17.0;0.0;8.0;-0.6538461538461539;1.2224982098102402
1597;2022-04-15;L;0;0;Away;0;41.0;26.1;4-5-1;1.0;22.4;72.1;3.0;19.0;-425.67000000000013;5;4;4-3-3;Genoa;reste;7.0;0;2;0;1.0;10.0;0.0;10.0;-1.5817307692307692;0.6389411027568923
1598;2022-04-24;W;1;1;Home;1;55.0;26.1;4-5-1;2.0;17.5;56.9;6.0;21.0;-13.25;9;4;3-5-2;Genoa;reste;13.0;0;3;0;2.0;11.0;1.0;18.0;-2.5384615384615383;2.0095551378446115
1599;2022-04-30;L;0;0;Away;0;51.0;26.1;4-5-1;3.0;16.6;65.1;12.0;23.0;-7.270000000000009;6;4;4-5-1;Genoa;reste;13.0;0;1;0;3.0;10.0;1.0;13.0;-2.1394230769230766;1.672798066595059
1600;2022-05-06;W;1;1;Home;1;46.0;26.1;4-5-1;5.0;17.6;78.0;12.0;13.0;-521.22;6;5;4-3-3;Genoa;reste;17.0;1;2;0;3.0;12.0;0.0;15.0;-0.6394230769230769;1.9090583601861795
1601;2022-05-15;L;0;0;Away;0;34.0;26.1;4-5-1;3.0;22.0;75.9;14.0;15.0;-355.9500000000001;9;5;4-5-1;Genoa;reste;11.0;0;1;0;1.0;16.0;1.0;13.0;-1.8605769230769231;0.9740422484783389
1602;2022-05-21;L;0;0;Home;1;50.0;26.1;4-5-1;5.0;20.5;71.9;17.0;17.0;-64.91999999999999;6;5;3-5-2;Genoa;reste;18.0;0;3;0;1.0;11.0;1.0;10.0;-1.4423076923076923;1.5812746151092016
1604;2021-08-22;L;0;0;Away;0;44.0;24.7;4-3-3;4.0;17.1;87.1;10.0;22.0;-396.25;7;8;4-3-3;Venezia;reste;8.0;0;7;0;2.0;11.0;4.0;5.0;-5.293269230769231;0.7119808449695667
1605;2021-08-27;L;0;0;Away;0;55.0;24.7;4-3-3;3.0;17.2;82.5;9.0;8.0;-61.32000000000001;5;8;3-6-1;Venezia;reste;11.0;0;3;0;2.0;21.0;1.0;11.0;-2.1201923076923075;1.4623612602935911
1606;2021-09-11;W;1;1;Away;0;32.0;24.7;4-3-3;3.0;15.9;70.9;7.0;21.0;-45.52;15;9;4-4-2;Venezia;automne;10.0;0;5;0;2.0;21.0;3.0;12.0;-5.086538461538462;1.1251790189760116
1607;2021-09-19;L;0;0;Home;1;45.0;24.7;4-4-2;3.0;19.0;75.0;11.0;13.0;2.480000000000004;8;9;4-5-1;Venezia;automne;14.0;0;4;0;1.0;12.0;0.0;10.0;-0.7163461538461539;1.3200859291084859
1608;2021-09-22;L;0;0;Away;0;34.0;24.7;4-3-3;2.0;21.0;74.0;17.0;13.0;-465.97;3;9;4-5-1;Venezia;automne;8.0;0;2;0;0.0;14.0;2.0;12.0;-2.3798076923076925;0.7750626566416041
1609;2021-09-27;D;0;1;Home;1;44.0;24.7;4-4-2;0.0;17.7;72.5;5.0;9.0;-142.42000000000004;5;9;3-4-3;Venezia;automne;6.0;1;1;0;5.0;8.0;0.0;18.0;-0.6778846153846154;1.3688686000716075
1610;2021-10-01;D;0;1;Away;0;58.0;24.7;4-4-2;4.0;18.3;80.7;9.0;19.0;-53.55;4;10;3-5-2;Venezia;automne;11.0;0;5;0;2.0;9.0;0.0;15.0;-1.0576923076923077;1.7088703902613678
1611;2021-10-18;W;1;1;Home;1;39.0;24.7;4-5-1;2.0;14.1;73.6;9.0;17.0;-244.82;17;10;4-3-3;Venezia;automne;4.0;0;2;0;6.0;10.0;1.0;11.0;-1.9951923076923077;0.9023227712137486
1612;2021-10-23;L;0;0;Away;0;37.0;24.7;4-4-2;2.0;17.1;78.4;5.0;15.0;-170.01999999999995;5;10;4-5-1;Venezia;automne;8.0;0;2;0;1.0;14.0;1.0;11.0;-2.4278846153846154;0.9641738274257071
1613;2021-10-26;L;0;0;Home;1;45.0;24.7;4-3-3;4.0;18.3;79.1;10.0;17.0;10.420000000000002;3;10;4-3-3;Venezia;automne;8.0;0;3;1;3.0;21.0;1.0;13.0;-2.605769230769231;1.1683002148227715
1614;2021-10-31;D;0;1;Away;0;37.0;24.7;4-3-3;2.0;13.7;71.3;9.0;13.0;-40.3;5;10;4-4-2;Venezia;automne;6.0;0;3;0;1.0;19.0;2.0;14.0;-3.3076923076923075;1.2001432151808094
1615;2021-11-07;W;1;1;Home;1;39.0;24.7;4-3-3;6.0;16.4;75.9;10.0;12.0;-300.27;7;11;3-5-2;Venezia;automne;12.0;1;2;0;2.0;27.0;0.0;18.0;-1.6682692307692308;1.7224758324382385
1616;2021-11-21;W;1;1;Away;0;33.0;24.7;4-4-2;6.0;20.1;79.2;16.0;9.0;-105.21999999999998;14;11;3-4-3;Venezia;automne;8.0;0;3;0;0.0;22.0;0.0;6.0;-0.7067307692307692;0.42843716433942003
1617;2021-11-27;L;0;0;Home;1;44.0;24.7;4-5-1;1.0;25.4;82.8;9.0;9.0;-477.57;6;11;3-5-2;Venezia;automne;6.0;0;2;0;0.0;26.0;2.0;4.0;-3.4951923076923075;0.10101145721446492
1618;2021-11-30;L;0;0;Away;0;42.0;24.7;4-4-2;4.0;22.0;79.5;10.0;9.0;-317.77;3;11;3-4-3;Venezia;automne;8.0;0;1;0;0.0;19.0;0.0;11.0;-0.9807692307692307;0.8018931256713213
1619;2021-12-05;L;0;0;Home;1;44.0;24.7;4-3-3;5.0;17.1;71.0;15.0;13.0;-81.99999999999999;5;12;3-5-2;Venezia;reste;9.0;0;2;1;2.0;15.0;3.0;14.0;-3.5961538461538463;1.3369808449695664
1620;2021-12-11;D;0;1;Home;1;40.0;24.7;4-4-2;4.0;23.4;75.1;16.0;20.0;-561.52;6;12;4-5-1;Venezia;reste;13.0;0;4;0;2.0;20.0;1.0;10.0;-2.269230769230769;0.9453768349445042
1622;2021-12-19;D;0;1;Away;0;51.0;24.7;4-3-3;1.0;15.4;73.3;11.0;17.0;-47.57000000000001;5;12;4-4-2;Venezia;reste;12.0;0;1;0;2.0;18.0;2.0;8.0;-3.3413461538461537;1.3590225563909777
1623;2021-12-22;L;0;0;Home;1;47.0;24.7;4-5-1;2.0;13.0;85.5;14.0;11.0;-183.5;3;12;4-3-3;Venezia;reste;10.0;0;3;1;3.0;7.0;0.0;10.0;-0.04807692307692313;1.411296097386323
1624;2022-01-09;L;0;0;Home;1;39.0;24.7;4-5-1;3.0;21.2;79.1;5.0;11.0;-465.97;18;1;4-5-1;Venezia;reste;9.0;0;1;1;3.0;17.0;2.0;11.0;-3.3653846153846154;0.852577873254565
1626;2022-01-16;D;0;1;Home;1;50.0;24.7;4-5-1;3.0;18.2;76.2;5.0;13.0;-45.52;4;1;4-5-1;Venezia;reste;14.0;0;3;0;5.0;18.0;1.0;16.0;-2.5528846153846154;1.823621553884712
1627;2022-01-22;L;0;0;Away;0;30.0;24.7;3-5-2;3.0;17.7;72.3;14.0;9.0;-477.57;6;1;3-5-2;Venezia;reste;3.0;0;4;0;3.0;24.0;2.0;13.0;-2.9855769230769234;0.6232545649838882
1628;2022-02-06;L;0;0;Home;1;34.0;24.7;4-3-3;3.0;18.8;77.1;17.0;12.0;-396.25;15;2;4-5-1;Venezia;reste;7.0;0;2;1;2.0;16.0;0.0;11.0;-0.4423076923076923;0.7623075546007878
1629;2022-02-12;W;1;1;Away;0;34.0;24.7;4-4-2;2.0;15.4;52.8;8.0;12.0;-142.42000000000004;6;2;3-4-3;Venezia;reste;5.0;0;3;1;2.0;14.0;0.0;14.0;-1.0096153846153846;0.9982769423558898
1630;2022-02-20;D;0;1;Home;1;47.0;24.7;3-4-3;4.0;22.4;57.2;12.0;14.0;-40.3;8;2;4-4-2;Venezia;reste;15.0;0;2;0;2.0;12.0;0.0;16.0;-0.7019230769230769;1.619204260651629
1631;2022-02-27;L;0;0;Away;0;44.0;24.7;3-5-2;3.0;11.8;62.4;15.0;10.0;-81.99999999999999;7;2;3-4-3;Venezia;reste;9.0;0;1;0;0.0;19.0;0.0;13.0;-0.6586538461538463;1.5448890082348727
1632;2022-03-06;L;0;0;Home;1;45.0;24.7;4-4-2;4.0;15.2;77.9;9.0;18.0;-170.01999999999995;7;3;4-5-1;Venezia;reste;15.0;0;4;0;1.0;13.0;4.0;15.0;-5.2451923076923075;1.888963480128894
1633;2022-03-14;L;0;0;Away;0;34.0;24.7;4-5-1;2.0;22.1;80.7;10.0;13.0;-183.5;8;3;4-3-3;Venezia;reste;7.0;0;1;0;1.0;9.0;2.0;11.0;-2.605769230769231;0.5939402076620122
1634;2022-03-20;L;0;0;Home;1;46.0;24.7;4-5-1;1.0;13.0;72.7;9.0;28.0;-47.57000000000001;6;3;4-4-2;Venezia;reste;13.0;0;5;1;1.0;8.0;0.0;17.0;-1.5576923076923077;2.0187522377372
1635;2022-04-02;L;0;0;Away;0;48.0;24.7;4-3-3;3.0;22.0;74.0;10.0;12.0;2.480000000000004;13;4;4-3-3;Venezia;reste;14.0;0;1;0;3.0;11.0;0.0;15.0;-0.6682692307692307;1.532156283566058
1636;2022-04-10;L;0;0;Home;1;52.0;24.7;4-5-1;4.0;14.4;74.9;7.0;15.0;-61.32000000000001;8;4;3-5-2;Venezia;reste;9.0;0;7;0;2.0;15.0;2.0;11.0;-3.3365384615384617;1.4275868242033658
1637;2022-04-16;L;0;0;Away;0;31.0;24.7;4-3-3;1.0;19.9;70.7;12.0;17.0;-244.82;6;4;4-3-3;Venezia;reste;3.0;0;4;0;4.0;22.0;3.0;15.0;-4.514423076923077;0.6535535266738275
1638;2022-04-23;L;0;0;Home;1;40.0;24.7;4-3-3;2.0;17.3;76.3;14.0;12.0;-317.77;7;4;3-5-2;Venezia;reste;8.0;0;0;0;3.0;19.0;0.0;13.0;-0.8605769230769231;1.1316013247404224
1639;2022-05-01;L;0;0;Away;0;50.0;24.7;3-4-3;3.0;21.0;80.8;5.0;12.0;-561.52;8;5;3-5-2;Venezia;reste;9.0;0;3;0;3.0;17.0;0.0;17.0;-1.4278846153846154;1.430764411027569
1640;2022-05-05;L;0;0;Away;0;58.0;24.7;3-4-3;4.0;15.0;74.9;8.0;17.0;10.420000000000002;4;5;3-5-2;Venezia;reste;10.0;0;7;1;2.0;18.0;1.0;12.0;-2.5721153846153846;1.6272377372001432
1641;2022-05-08;W;1;1;Home;1;40.0;24.7;3-4-3;7.0;19.3;74.8;9.0;10.0;-105.21999999999998;3;5;3-5-2;Venezia;reste;16.0;1;2;0;4.0;23.0;0.0;13.0;-1.3701923076923077;1.529560508413892
1642;2022-05-14;D;0;1;Away;0;31.0;24.7;5-3-2;2.0;25.7;69.3;14.0;14.0;-300.27;6;5;3-5-2;Venezia;reste;4.0;0;5;1;2.0;46.0;4.0;11.0;-6.673076923076923;0.17013515932688872
1643;2022-05-22;D;0;1;Home;1;44.0;24.7;3-5-2;1.0;19.8;72.2;3.0;6.0;-53.55;8;5;3-5-2;Venezia;reste;7.0;0;0;0;3.0;31.0;0.0;19.0;-2.081730769230769;1.3867257429287503
1644;2022-08-13;W;1;1;Away;0;45.0;24.5;3-5-2;3.0;14.4;76.7;11.0;21.0;270.2;10;8;4-5-1;Atalanta;reste;9.0;0;6;0;4.0;11.0;2.0;13.0;-3.1538461538461537;1.4297798066595062
1645;2022-08-21;D;0;1;Home;1;40.0;24.5;3-4-3;2.0;18.9;78.6;7.0;15.0;-148.20000000000005;8;8;4-5-1;Atalanta;reste;11.0;0;4;0;3.0;18.0;0.0;6.0;-1.5240384615384617;0.799968671679198
1646;2022-08-28;W;1;1;Away;0;51.0;24.5;3-4-3;7.0;18.9;69.8;12.0;7.0;235.77;7;8;3-5-2;Atalanta;reste;15.0;0;3;0;3.0;14.0;0.0;15.0;-0.38942307692307687;1.805451127819549
1647;2022-09-01;W;1;1;Home;1;41.0;24.5;3-4-3;3.0;18.8;70.2;10.0;14.0;175.35;4;9;3-4-3;Atalanta;automne;10.0;2;1;0;3.0;8.0;0.0;13.0;-0.6057692307692307;1.1976145721446474
1650;2022-09-18;W;1;1;Away;0;44.0;24.5;3-4-3;1.0;25.1;72.7;14.0;19.0;17.5;7;9;3-4-3;Atalanta;automne;4.0;0;7;0;0.0;21.0;0.0;9.0;-1.4230769230769231;0.30381757966344436
1651;2022-10-02;W;1;1;Home;1;39.0;24.5;3-5-2;5.0;15.5;74.3;4.0;12.0;72.94999999999997;14;10;4-3-3;Atalanta;automne;10.0;0;2;0;2.0;16.0;0.0;10.0;-1.4423076923076923;1.143394199785177
1652;2022-10-09;D;0;1;Away;0;41.0;24.5;3-5-2;4.0;18.5;76.0;9.0;12.0;256.45;7;10;3-5-2;Atalanta;automne;8.0;1;3;0;2.0;10.0;2.0;11.0;-2.6826923076923075;0.9629206945936271
1653;2022-10-15;W;1;1;Home;1;48.0;24.5;3-5-2;4.0;13.8;80.7;13.0;10.0;147.75;6;10;4-3-3;Atalanta;automne;16.0;0;1;0;4.0;11.0;0.0;8.0;-0.3125;1.6380236305048335
1654;2022-10-23;L;0;0;Home;1;47.0;24.5;3-5-2;0.0;14.1;81.0;7.0;15.0;134.26999999999998;8;10;4-3-3;Atalanta;automne;7.0;0;4;1;2.0;12.0;0.0;9.0;-1.1490384615384617;1.1051736484067312
1655;2022-10-30;W;1;1;Away;0;47.0;24.5;3-5-2;5.0;16.2;81.8;15.0;13.0;272.25;7;10;4-3-3;Atalanta;automne;19.0;0;1;0;2.0;13.0;1.0;10.0;-1.4711538461538463;1.810530791263874
1656;2022-11-05;L;0;0;Home;1;47.0;24.5;3-5-2;3.0;19.5;78.1;11.0;10.0;-78.48000000000002;6;11;4-3-3;Atalanta;automne;15.0;1;5;0;1.0;7.0;0.0;9.0;-0.21634615384615385;1.3296634443250985
1658;2022-11-13;L;0;0;Home;1;47.0;24.5;4-5-1;6.0;19.4;77.0;8.0;10.0;-159.79999999999995;4;11;3-5-2;Atalanta;automne;17.0;1;0;0;3.0;14.0;1.0;11.0;-1.8846153846153846;1.584765485141425
1659;2023-01-04;D;0;1;Away;0;64.0;24.5;3-5-2;3.0;13.2;79.3;14.0;11.0;320.25;52;1;3-5-2;Atalanta;reste;19.0;0;3;0;3.0;7.0;0.0;11.0;-0.04807692307692313;2.324337629788758
1660;2023-01-09;W;1;1;Away;0;49.0;24.5;3-5-2;3.0;16.6;78.5;18.0;15.0;212.55;5;1;4-5-1;Atalanta;reste;7.0;0;2;0;3.0;12.0;0.0;16.0;-0.3028846153846154;1.4502103472968133
1662;2022-08-14;L;0;0;Away;0;58.0;23.7;3-5-2;2.0;20.9;85.1;8.0;18.0;-78.28000000000003;6;8;4-3-3;Bologna;reste;10.0;1;6;1;3.0;9.0;0.0;11.0;-1.0721153846153846;1.2637173290368782
1663;2022-08-21;D;0;1;Home;1;52.0;23.7;3-5-2;5.0;23.1;72.1;5.0;10.0;23.22;7;8;3-5-2;Bologna;reste;17.0;0;3;1;3.0;19.0;0.0;14.0;-1.4278846153846154;1.6712092731829575
1664;2022-08-27;L;0;0;Away;0;52.0;23.7;3-5-2;0.0;24.5;81.3;5.0;9.0;-360.75000000000006;6;8;4-5-1;Bologna;reste;8.0;0;1;0;2.0;19.0;0.0;13.0;-1.3653846153846154;0.9747807017543861
1665;2022-09-01;D;0;1;Home;1;47.0;23.7;3-5-2;3.0;19.1;73.4;11.0;10.0;115.64;5;9;3-5-2;Bologna;automne;10.0;1;2;0;2.0;20.0;0.0;11.0;-1.0288461538461537;1.1625716075904045
1666;2022-09-04;D;0;1;Away;0;55.0;23.7;3-5-2;6.0;23.0;77.8;11.0;5.0;107.7;3;9;3-5-2;Bologna;automne;13.0;0;1;0;4.0;15.0;0.0;12.0;-0.40384615384615385;1.3539428929466524
1667;2022-09-11;W;1;1;Home;1;39.0;23.7;3-5-2;4.0;18.5;75.4;5.0;8.0;-139.60000000000002;7;9;4-3-3;Bologna;automne;12.0;0;1;0;5.0;13.0;0.0;13.0;-0.9278846153846154;1.3028329752953813
1668;2022-09-17;L;0;0;Home;1;61.0;23.7;4-5-1;3.0;18.6;77.3;7.0;11.0;59.69999999999999;6;9;4-4-2;Bologna;automne;16.0;0;2;0;3.0;12.0;0.0;16.0;-0.8990384615384616;2.1211958467597567
1669;2022-10-02;L;0;0;Away;0;52.0;23.7;4-5-1;1.0;19.6;82.6;9.0;15.0;-456.3;15;10;4-4-2;Bologna;automne;9.0;0;1;0;0.0;17.0;0.0;11.0;-1.3076923076923077;1.1622807017543861
1670;2022-10-08;D;0;1;Home;1;51.0;23.7;4-5-1;3.0;19.8;74.8;11.0;17.0;57.649999999999984;6;10;4-5-1;Bologna;automne;10.0;0;2;0;3.0;9.0;0.0;21.0;-0.7788461538461539;1.8220327604726103
1671;2022-10-16;L;0;0;Away;0;51.0;23.7;4-3-3;3.0;17.5;83.5;10.0;10.0;-291.0300000000001;8;10;4-3-3;Bologna;automne;16.0;0;4;0;0.0;31.0;0.0;6.0;-1.7932692307692308;1.3768796992481205
1675;2022-11-06;W;1;1;Home;1;56.0;23.7;3-4-3;5.0;14.2;75.3;7.0;14.0;-37.200000000000024;6;11;3-4-3;Bologna;automne;9.0;0;3;0;3.0;6.0;1.0;17.0;-1.7115384615384617;1.8829663444325098
1676;2022-11-09;L;0;0;Away;0;43.0;23.7;4-5-1;4.0;19.6;78.8;11.0;11.0;-372.35;3;11;3-5-2;Bologna;automne;10.0;0;5;0;1.0;12.0;2.0;10.0;-2.5913461538461537;1.0043859649122808
1677;2022-11-12;W;1;1;Home;1;51.0;23.7;4-5-1;4.0;19.6;82.6;11.0;12.0;-64.80000000000001;3;11;4-3-3;Bologna;automne;8.0;0;1;0;0.0;9.0;1.0;6.0;-1.4663461538461537;0.7697368421052633
1678;2023-01-04;L;0;0;Away;0;61.0;23.7;4-5-1;1.0;16.7;83.1;3.0;10.0;-195.05;53;1;3-5-2;Bologna;reste;11.0;0;3;0;2.0;13.0;1.0;10.0;-2.206730769230769;1.530634622269961
1679;2023-01-09;L;0;0;Home;1;51.0;23.7;4-5-1;3.0;21.1;78.0;11.0;16.0;-212.55;5;1;3-5-2;Bologna;reste;12.0;0;3;0;2.0;7.0;0.0;15.0;-0.5913461538461539;1.5057062298603654
1681;2022-08-14;L;0;0;Away;0;59.0;24.5;4-4-2;5.0;23.4;77.1;10.0;8.0;48.0;8;8;3-5-2;Empoli;reste;18.0;0;1;0;2.0;9.0;0.0;15.0;-0.2932692307692307;1.9037101682778377
1682;2022-08-21;D;0;1;Home;1;37.0;24.5;4-4-2;2.0;13.7;73.3;14.0;13.0;-199.3;7;8;4-3-3;Empoli;reste;4.0;0;1;1;3.0;19.0;0.0;11.0;-0.9230769230769231;0.8876432151808092
1684;2022-08-31;D;0;1;Home;1;52.0;24.5;4-4-2;4.0;23.0;69.9;10.0;5.0;-36.47999999999999;3;8;3-5-2;Empoli;reste;16.0;0;0;0;4.0;9.0;0.0;22.0;-0.10576923076923073;2.1138113139992845
1685;2022-09-05;D;0;1;Away;0;49.0;24.5;4-4-2;5.0;16.7;75.6;4.0;9.0;55.94;5;9;3-5-2;Empoli;automne;11.0;0;2;0;3.0;15.0;0.0;7.0;-1.1923076923076923;1.132608306480487
1686;2022-09-12;L;0;0;Home;1;52.0;24.5;4-4-2;3.0;18.7;78.2;8.0;13.0;-254.75;7;9;3-4-3;Empoli;automne;20.0;0;3;1;1.0;12.0;0.0;12.0;-0.9471153846153846;1.9581990691013251
1687;2022-09-17;W;1;1;Away;0;39.0;24.5;4-4-2;5.0;16.1;65.6;7.0;16.0;-59.69999999999999;5;9;4-5-1;Empoli;automne;12.0;0;3;0;2.0;16.0;1.0;11.0;-2.4615384615384617;1.300281954887218
1688;2022-10-01;L;0;0;Home;1;43.0;24.5;4-4-2;4.0;17.3;71.5;12.0;15.0;-420.4500000000001;14;10;4-5-1;Empoli;automne;16.0;0;3;0;2.0;19.0;3.0;10.0;-4.201923076923077;1.496732903687791
1689;2022-10-09;D;0;1;Away;0;34.0;24.5;4-4-2;2.0;27.1;71.6;2.0;9.0;-96.9;8;10;3-4-3;Empoli;automne;6.0;0;4;0;2.0;20.0;0.0;15.0;-1.6586538461538463;0.5263381668456857
1691;2022-10-21;L;0;0;Away;0;58.0;24.5;4-4-2;4.0;20.0;86.3;9.0;11.0;-516.0;6;10;3-5-2;Empoli;automne;12.0;0;2;0;2.0;21.0;1.0;13.0;-2.3076923076923075;1.5596356963838167
1692;2022-10-30;L;0;0;Home;1;53.0;24.5;4-3-3;3.0;19.6;79.2;6.0;10.0;-272.25;9;10;3-5-2;Empoli;automne;13.0;0;2;0;1.0;19.0;1.0;13.0;-2.3509615384615383;1.5548245614035086
1693;2022-11-05;W;1;1;Home;1;47.0;24.5;4-4-2;1.0;17.2;80.5;3.0;11.0;-124.5;6;11;4-3-3;Empoli;automne;17.0;0;2;0;0.0;10.0;1.0;11.0;-2.081730769230769;1.6970103831006087
1694;2022-11-08;L;0;0;Away;0;26.0;24.5;4-4-2;1.0;23.4;68.4;7.0;16.0;-350.73;3;11;4-3-3;Empoli;automne;6.0;0;6;1;1.0;17.0;2.0;12.0;-3.5240384615384617;0.387262799856785
1696;2023-01-04;D;0;1;Away;0;40.0;24.5;4-4-2;1.0;17.4;77.4;3.0;14.0;-15.800000000000011;54;1;3-5-2;Empoli;reste;6.0;0;3;1;2.0;21.0;1.0;15.0;-2.956730769230769;1.1264992839240962
1697;2023-01-08;D;0;1;Away;0;46.0;24.5;4-5-1;2.0;13.4;87.1;6.0;10.0;-137.98000000000002;4;1;4-3-3;Empoli;reste;5.0;0;1;0;4.0;18.0;0.0;17.0;-1.2884615384615383;1.4983440744718939
1700;2022-08-21;D;0;1;Away;0;63.0;25.4;4-3-3;2.0;19.0;83.9;7.0;11.0;199.3;3;8;4-4-2;Fiorentina;reste;19.0;0;3;0;2.0;4.0;0.0;13.0;-0.39903846153846156;2.1358754027926965
1702;2022-08-28;D;0;1;Home;1;48.0;25.4;4-3-3;5.0;19.9;82.3;7.0;12.0;-151.43;3;8;4-5-1;Fiorentina;reste;10.0;0;2;0;3.0;13.0;1.0;14.0;-2.0240384615384617;1.3267991407089152
1703;2022-08-31;L;0;0;Away;0;73.0;25.4;4-3-3;2.0;16.7;87.9;3.0;10.0;183.5;3;8;3-5-2;Fiorentina;reste;12.0;0;2;0;1.0;8.0;0.0;13.0;-0.8942307692307692;1.9911609380594344
1704;2022-09-03;D;0;1;Home;1;60.0;25.4;4-3-3;4.0;17.2;86.1;10.0;13.0;-316.7;3;9;4-3-3;Fiorentina;automne;16.0;0;1;0;3.0;4.0;0.0;12.0;-0.2932692307692307;1.925080558539205
1706;2022-09-11;L;0;0;Away;0;61.0;25.4;4-3-3;2.0;16.6;82.3;9.0;13.0;139.60000000000002;3;9;3-5-2;Fiorentina;automne;13.0;0;4;1;1.0;12.0;0.0;8.0;-0.8701923076923077;1.5357366630862872
1708;2022-09-18;W;1;1;Home;1;44.0;25.4;4-5-1;8.0;19.1;65.3;8.0;18.0;162.82000000000005;3;9;3-5-2;Fiorentina;automne;14.0;0;4;0;4.0;8.0;0.0;17.0;-1.0096153846153846;1.7349400286430359
1709;2022-10-02;L;0;0;Away;0;61.0;25.4;4-3-3;5.0;18.2;82.6;6.0;10.0;-72.94999999999997;14;10;3-5-2;Fiorentina;automne;16.0;0;2;0;2.0;10.0;1.0;12.0;-1.7884615384615383;1.891604010025063
1711;2022-10-10;L;0;0;Home;1;62.0;25.4;4-3-3;3.0;15.4;83.0;14.0;17.0;61.31999999999999;4;10;4-3-3;Fiorentina;automne;25.0;0;4;0;1.0;10.0;0.0;9.0;-0.6105769230769231;2.4270050125313283
1714;2022-10-22;L;0;0;Home;1;58.0;25.4;4-3-3;3.0;18.8;80.7;7.0;15.0;-232.74999999999997;5;10;3-5-2;Fiorentina;automne;9.0;1;4;0;3.0;7.0;1.0;14.0;-1.8365384615384617;1.4958601861797352
1716;2022-10-30;W;1;1;Away;0;50.0;25.4;4-3-3;5.0;19.4;69.6;12.0;14.0;247.3;3;10;3-5-2;Fiorentina;automne;27.0;0;3;0;6.0;10.0;0.0;19.0;-0.5769230769230769;2.762397064088794
1718;2022-11-06;W;1;1;Away;0;51.0;25.4;4-3-3;3.0;7.9;77.0;9.0;18.0;197.25;3;11;5-3-2;Fiorentina;automne;5.0;0;0;0;1.0;14.0;0.0;10.0;-1.3076923076923077;1.4291756176154673
1719;2022-11-09;W;1;1;Home;1;58.0;25.4;4-5-1;7.0;18.0;84.2;5.0;10.0;255.24;3;11;3-5-2;Fiorentina;automne;18.0;0;0;0;1.0;4.0;0.0;11.0;-0.49038461538461536;1.9116765127103474
1720;2022-11-13;L;0;0;Away;0;50.0;25.4;4-5-1;4.0;18.3;75.8;6.0;11.0;-221.15000000000003;4;11;4-5-1;Fiorentina;automne;11.0;0;4;0;1.0;12.0;0.0;13.0;-0.9759615384615384;1.4435195130683853
1722;2023-01-07;W;1;1;Home;1;53.0;25.4;4-5-1;3.0;14.9;75.2;5.0;14.0;74.80000000000003;3;1;4-3-3;Fiorentina;reste;14.0;1;4;0;3.0;15.0;2.0;9.0;-3.4278846153846154;1.6071204797708556
1725;2022-08-15;L;0;0;Home;1;34.0;24.7;3-5-2;3.0;11.5;68.5;9.0;15.0;-314.25;8;8;4-3-3;Hellas-Verona;reste;6.0;0;2;0;2.0;25.0;0.0;6.0;-1.8076923076923077;0.7597565341926246
1726;2022-08-21;D;0;1;Away;0;48.0;24.7;3-5-2;3.0;17.2;67.2;13.0;14.0;-23.22;6;8;3-5-2;Hellas-Verona;reste;19.0;0;3;0;4.0;17.0;1.0;10.0;-1.9375;1.7770542427497316
